,SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
3535,543383,ICICICONSU  ,B ,Q,94.0,105.0,92.79,93.23,105.0,94.0,32,876,81995.0,
3536,543384,NYKAA       ,A ,Q,172.25,175.0,168.0,170.55,170.55,173.2,4942,404218,69479433.0,
3537,543386,FINOPB      ,B ,Q,277.95,283.65,269.3,273.55,275.0,274.75,1208,33767,9298432.0,
3538,543387,SJS         ,B ,Q,637.85,642.05,628.85,631.55,630.85,636.75,282,2075,1319302.0,
3539,543388,DSPNEWETF   ,B ,Q,262.01,263.24,260.06,261.74,261.74,262.01,35,297,77677.0,
3540,543389,SIGACHI     ,B ,Q,52.38,52.43,51.0,51.23,51.23,51.86,1518,142786,7366739.0,
3541,543390,POLICYBZR   ,A ,Q,825.45,852.25,812.45,818.55,818.55,837.0,3977,59370,49211038.0,
3542,543391,SGFRL       ,MT,Q,78.75,78.75,71.25,71.25,71.25,75.0,8,12000,884550.0,
3543,543396,PAYTM       ,A ,Q,673.85,680.0,637.35,651.9,651.9,661.3,35332,1400118,932883517.0,
3544,543397,SAPPHIRE    ,A ,Q,1449.5,1451.6,1427.0,1432.15,1429.6,1436.4,257,1189,1710767.0,
3545,543398,LATENTVIEW  ,A ,Q,475.0,483.7,465.85,469.55,469.55,472.9,3347,79998,37820388.0,
3546,543399,TARSONS     ,A ,Q,469.95,474.7,459.35,463.45,466.0,465.7,309,3702,1733615.0,
3547,543400,OMNIPOTENT  ,MT,Q,10.49,10.49,9.5,9.5,9.5,10.0,17,34000,329260.0,
3548,543401,GOCOLORS    ,A ,Q,1355.55,1355.55,1294.9,1308.0,1317.15,1314.35,115,339,442961.0,
3549,543410,DMR         ,M ,Q,77.5,77.5,77.1,77.1,77.1,80.0,2,3000,231900.0,
3550,543411,HITECH      ,B ,Q,107.35,108.9,103.0,105.35,105.35,107.6,1412,85301,9101312.0,
3551,543412,STARHEALTH  ,A ,Q,572.55,573.9,558.55,562.55,562.55,571.95,1779,29786,16864157.0,
3552,543413,TEGA        ,B ,Q,1002.75,1008.55,982.25,996.4,1002.7,1002.35,814,7158,7113405.0,
3553,543414,MAHKTECH    ,B ,Q,13.56,13.7,13.5,13.65,13.66,13.55,548,61397,833583.0,
